0 8.73047
1 8.98047
2 8.98047
3 9.10547
4 9.10547
5 9.10547
6 9.10547
7 9.10547
8 9.10547
9 9.10547
10 9.10547
11 9.10547
12 9.23047
13 9.23047
14 9.23047
15 9.23047
16 9.23047
17 9.23047
18 9.23047
19 9.23047
20 9.23047
21 9.23047
22 9.23047
23 9.23047
24 9.23047
25 9.23047
26 9.23047
27 9.23047
28 9.23047
29 9.23047
30 9.23047
31 9.23047
32 9.23047
33 9.23047
34 9.23047
35 9.23047
36 9.23047
37 9.23047
38 9.23047
39 9.23047
40 9.23047
41 9.23047
42 9.23047
43 9.23047
44 9.23047
45 9.23047
46 9.23047
47 9.23047
48 9.23047
49 9.23047
50 9.23047
51 9.23047
52 9.23047
53 9.23047
54 9.23047
55 9.23047
56 9.23047
57 9.23047
58 9.23047
59 9.23047
