0 108.00
1 112.00
2 113.00
3 112.00
4 113.00
5 113.00
6 114.00
7 113.00
8 114.00
9 114.00
10 113.00
11 111.88
12 114.00
13 113.00
14 112.00
15 114.00
16 114.00
17 113.00
18 114.00
19 112.00
20 112.00
21 112.00
22 111.00
23 113.00
24 114.00
25 110.89
26 115.00
27 112.00
28 113.00
29 113.00
30 112.00
31 114.00
32 113.00
33 115.00
34 112.00
35 115.00
36 115.00
37 113.00
38 110.89
39 113.00
40 113.00
41 112.00
42 115.00
43 114.00
44 113.00
45 115.00
46 113.00
47 114.00
48 114.00
49 113.00
50 114.00
51 114.00
52 113.00
53 114.00
54 113.00
55 114.00
56 115.00
57 113.00
58 114.85
59 114.00
