0 94.00
1 99.00
2 100.00
3 95.00
4 99.00
5 99.00
6 99.00
7 99.00
8 96.00
9 97.00
10 98.00
11 99.00
12 98.00
13 97.00
14 91.00
15 86.00
16 96.00
17 96.00
18 98.00
19 94.00
20 95.00
21 96.00
22 98.00
23 98.00
24 96.00
25 94.00
26 97.03
27 98.00
28 98.00
29 95.00
30 87.00
31 98.00
32 94.00
33 99.00
34 100.00
35 99.00
36 98.00
37 94.00
38 98.00
39 97.00
40 99.00
41 97.00
42 99.00
43 100.00
44 96.00
45 99.00
46 98.00
47 95.00
48 95.00
49 99.00
50 95.00
51 88.00
52 96.00
53 100.00
54 94.00
55 97.00
56 99.00
57 98.00
58 97.00
59 100.00
