0 3.67969
1 3.80469
2 3.80469
3 3.80469
4 3.80469
5 3.92969
6 4.05469
7 4.05469
8 4.17969
9 4.17969
10 4.17969
11 4.17969
12 4.17969
13 4.17969
14 4.17969
15 4.42969
16 4.67969
17 4.92969
18 5.17969
19 5.30469
20 5.42969
21 5.80469
22 6.05469
23 6.17969
24 6.42969
25 6.67969
26 6.92969
27 7.17969
28 7.30469
29 7.42969
30 7.55469
31 8.05469
32 8.05469
33 8.42969
34 8.42969
35 8.92969
36 9.05469
37 9.17969
38 9.42969
39 9.55469
40 9.67969
41 10.0547
42 10.1797
43 10.4297
44 10.5547
45 11.0547
46 11.5547
47 12.1797
48 12.6797
49 13.1797
50 13.6797
51 14.1797
52 14.6797
53 15.1797
54 15.8047
55 16.1797
56 16.5547
57 17.1797
58 17.5547
59 17.9297
60 17.9297
61 18.0547
62 18.0547
63 18.0547
64 18.0547
65 18.0547
66 18.0547
67 18.0547
68 18.0547
69 18.0547
