0 79.00
1 85.00
2 86.00
3 86.00
4 86.00
5 82.00
6 85.00
7 83.00
8 82.00
9 82.00
10 81.00
11 81.00
12 80.00
13 78.00
14 79.00
15 80.00
16 78.00
17 79.00
18 78.00
19 80.00
20 79.00
21 78.22
22 82.00
23 84.00
24 81.00
25 81.00
26 82.00
27 79.00
28 79.00
29 81.00
30 76.00
31 80.00
32 77.00
33 77.00
34 79.00
35 78.00
36 79.00
37 76.00
38 78.00
39 76.00
40 77.00
41 78.00
42 73.27
43 77.00
44 78.00
45 77.00
46 76.00
47 79.00
48 76.00
49 75.00
50 78.00
51 78.00
52 76.00
53 77.00
54 76.00
55 76.00
56 77.00
57 74.26
58 74.00
59 78.00
60 72.00
61 71.00
62 74.00
63 76.00
64 76.00
65 74.00
66 74.00
67 79.00
68 78.00
69 78.00
