0 18.6641
1 19.9414
2 20.3086
3 20.4453
4 20.668
5 20.7617
6 21.2148
7 21.2422
8 21.2383
9 20.7969
10 20.8789
11 20.7461
12 20.957
13 20.6562
14 20.75
15 20.9297
16 21.207
17 20.7852
18 20.5781
19 20.4023
20 20.5938
21 20.9961
22 20.8789
23 21.1211
24 22.5273
25 23.082
26 23.2266
27 22.4297
28 22.7852
29 23.1133
30 22.9883
31 23.0312
32 22.9102
33 23.2969
34 23.8828
35 24.1133
36 24.4297
37 24.8398
38 24.8281
39 25.6133
40 27.8906
41 27.6172
42 27.5586
43 27.75
44 27.0391
45 27.9922
46 28.0742
47 28.2188
48 29.0625
49 30.3477
50 30.1875
51 30.3125
52 30.6875
53 31.6523
54 32.6523
55 32.8555
56 33.4258
57 34.2773
58 34.9961
59 34.8984
60 35.8047
61 34.8242
62 33.8438
63 32.668
64 32.1172
65 31.4414
66 29.9102
67 28.8477
68 28.1172
69 27.4609
