0 75.00
1 85.00
2 95.00
3 99.00
4 102.00
5 103.00
6 106.00
7 103.00
8 105.00
9 105.00
10 104.00
11 105.00
12 103.96
13 104.00
14 105.00
15 104.00
16 107.00
17 104.00
18 103.00
19 106.00
20 103.00
21 104.00
22 105.00
23 103.00
24 103.00
25 103.96
26 102.00
27 104.00
28 98.00
29 102.00
30 103.00
31 104.00
32 104.00
33 102.00
34 104.00
35 103.00
36 101.98
37 103.00
38 102.00
39 102.00
40 103.00
41 104.00
42 102.00
43 103.00
44 105.00
45 101.98
46 103.00
47 102.00
48 102.00
49 98.00
50 104.00
51 104.00
52 104.00
53 103.00
54 102.97
55 103.00
56 104.00
57 103.00
58 103.00
59 98.00
60 101.98
61 104.00
62 104.00
63 105.00
64 105.00
65 104.00
66 104.00
67 104.00
68 106.00
69 100.00
