0 22
1 23.8672
2 23.832
3 24.1211
4 23.9961
5 24.0078
6 23.8906
7 24.0586
8 23.8242
9 24.2422
10 24.1406
11 24.2109
12 23.875
13 24.1758
14 23.3945
15 24.4961
16 26.0469
17 26.0312
18 26
19 26.4688
20 26.4023
21 26.5234
22 26.875
23 27.0156
24 26.9648
25 26.7695
26 27.7734
27 27.5273
28 28.1289
29 27.8008
30 28.6016
31 30.793
32 30.7891
33 30.7305
34 31.1875
35 31.1875
36 31.1758
37 31.0469
38 31.0469
39 30.7969
40 31.7969
41 31.4961
42 32.3711
43 31.457
44 32.1953
45 32.7852
46 34.7422
47 34.668
48 35.6523
49 35.5898
50 36.0898
51 36.3164
52 36.5469
53 37.6719
54 38.1719
55 39.0781
56 39.9141
57 40.7891
58 40.7891
59 41.5352
60 41.6602
61 40.7188
62 40.1484
63 38.4883
64 38.6133
65 37.0781
66 36.4297
67 34.6172
68 33.7031
69 32.0508
