0 99.832
1 99.2461
2 97.3281
3 102.867
4 101.441
5 101.781
6 99.9805
7 101.535
8 100.441
9 101.543
10 101.426
11 100.484
12 100.234
13 100.562
14 100.766
15 104.629
16 100.336
17 100.383
18 97.1289
19 100.363
20 96.3711
21 102.059
22 100.242
23 97.8359
24 96.5195
25 100.797
26 108.801
27 104.305
28 100.625
29 100.348
30 100.648
31 100.457
32 100.449
33 100.562
34 100.391
35 96.6875
36 96.3711
37 96.5664
38 100.414
39 104.445
40 100.566
41 89.9258
42 100.605
43 102.395
44 96.4805
45 100.359
46 100.891
47 93.6914
48 86.9961
49 100.781
50 105.059
51 100.852
52 100.934
53 104.969
54 104.684
55 104.754
56 97.9766
57 98.5547
58 98.4922
59 100.898
