0 74.00
1 69.00
2 68.00
3 69.00
4 76.00
5 71.00
6 72.00
7 65.00
8 66.00
9 69.00
10 62.00
11 63.00
12 69.00
13 71.00
14 69.00
15 69.31
16 70.00
17 69.00
18 71.00
19 72.00
20 70.00
21 67.00
22 71.00
23 71.00
24 68.00
25 69.00
26 71.00
27 71.00
28 71.00
29 70.00
30 71.00
31 70.00
32 70.00
33 71.00
34 72.00
35 69.00
36 72.00
37 72.00
38 71.00
39 72.00
40 72.00
41 72.00
42 72.00
43 71.00
44 72.00
45 73.00
46 71.00
47 72.00
48 73.00
49 71.00
50 70.00
51 71.00
52 71.00
53 71.00
54 69.00
55 70.00
56 73.00
57 71.00
58 70.00
59 72.00
