0 102.00
1 106.00
2 106.00
3 106.00
4 109.00
5 106.00
6 106.00
7 108.00
8 106.00
9 103.96
10 106.00
11 104.00
12 107.00
13 106.00
14 106.00
15 105.00
16 105.00
17 107.00
18 107.00
19 104.00
20 102.00
21 102.00
22 103.96
23 106.00
24 106.00
25 106.00
26 106.00
27 107.00
28 105.00
29 106.00
30 107.00
31 107.00
32 106.00
33 107.00
34 105.00
35 105.00
36 108.00
37 106.00
38 107.00
39 106.00
40 105.00
41 104.00
42 104.95
43 106.00
44 107.00
45 106.00
46 107.00
47 106.00
48 107.00
49 106.00
50 107.00
51 108.00
52 106.00
53 108.00
54 107.00
55 107.00
56 106.00
57 105.00
58 108.00
59 106.00
