0 116.00
1 121.00
2 125.00
3 123.00
4 119.00
5 118.00
6 121.78
7 122.00
8 119.00
9 120.00
10 123.00
11 122.00
12 123.00
13 120.00
14 124.00
15 124.00
16 123.00
17 117.00
18 123.00
19 122.00
20 124.00
21 123.00
22 124.00
23 124.00
24 123.00
25 124.00
26 120.00
27 123.00
28 122.00
29 123.00
30 121.00
31 123.00
32 123.00
33 122.00
34 122.00
35 123.00
36 125.00
37 126.00
38 124.75
39 125.00
40 123.00
41 125.00
42 126.00
43 124.00
44 125.00
45 121.00
46 123.00
47 124.00
48 122.00
49 125.00
50 120.00
51 124.00
52 124.00
53 124.00
54 121.00
55 125.00
56 121.00
57 124.00
58 123.76
59 124.00
