0 20.5039
1 20.7969
2 20.5664
3 20.7812
4 20.1523
5 20.4414
6 20.5508
7 20.1875
8 20.418
9 20.3477
10 20.6875
11 20.5234
12 20.2695
13 20.3359
14 20.5078
15 20.6836
16 20.2305
17 20.3516
18 20.6562
19 20.5469
20 20.3594
21 20.582
22 20.3945
23 20.0898
24 20.5625
25 20.2148
26 21.043
27 20.4336
28 20.707
29 20.582
30 20.8984
31 19.8789
32 20.3516
33 20.5703
34 20.418
35 20.3359
36 20.1016
37 20.1836
38 20.2695
39 20.7227
40 20.1641
41 20.4375
42 20.125
43 20.1445
44 20.3242
45 20.3906
46 20.6914
47 20.6133
48 20.4609
49 20.7773
50 20.5117
51 20.4883
52 20.832
53 20.4062
54 21.1406
55 20.2422
56 21.1406
57 20.6953
58 20.3633
59 20.6328
