0 100.00
1 105.94
2 104.00
3 99.00
4 98.00
5 100.00
6 106.00
7 101.00
8 106.00
9 104.00
10 102.00
11 94.00
12 104.95
13 103.00
14 105.00
15 105.00
16 103.00
17 105.00
18 105.00
19 102.00
20 104.00
21 106.00
22 105.00
23 106.00
24 104.00
25 106.00
26 104.00
27 105.00
28 106.00
29 105.00
30 107.00
31 105.00
32 101.00
33 103.00
34 103.00
35 105.00
36 102.97
37 104.00
38 103.00
39 106.00
40 105.00
41 102.00
42 104.00
43 103.00
44 106.00
45 106.00
46 103.00
47 105.00
48 104.00
49 103.00
50 101.00
51 105.00
52 103.00
53 102.00
54 103.00
55 102.00
56 102.00
57 100.00
58 102.00
59 104.00
