0 84.00
1 89.00
2 90.00
3 88.00
4 87.00
5 88.00
6 87.00
7 88.00
8 89.00
9 85.00
10 87.13
11 87.00
12 89.00
13 89.00
14 85.00
15 89.00
16 89.00
17 89.00
18 88.00
19 88.00
20 89.00
21 88.00
22 89.00
23 89.00
24 90.00
25 89.00
26 90.00
27 89.00
28 87.00
29 87.00
30 87.00
31 85.00
32 89.00
33 88.00
34 82.00
35 88.00
36 85.00
37 86.00
38 87.13
39 85.00
40 88.00
41 85.00
42 87.00
43 87.00
44 87.00
45 85.00
46 88.00
47 83.00
48 87.00
49 88.00
50 85.00
51 88.00
52 88.00
53 87.00
54 87.00
55 85.00
56 88.00
57 87.00
58 89.00
59 86.00
