0 3.09375
1 3.09375
2 3.09375
3 3.09375
4 3.09375
5 3.09375
6 3.09375
7 3.09375
8 3.09375
9 3.09375
10 3.09375
11 3.09375
12 3.09375
13 3.09375
14 3.09375
15 3.09375
16 3.09375
17 3.09375
18 3.09375
19 3.09375
20 3.09375
21 3.09375
22 3.09375
23 3.09375
24 3.09375
25 3.09375
26 3.09375
27 3.09375
28 3.09375
29 3.09375
30 3.09375
31 3.09375
32 3.09375
33 3.09375
34 3.09375
35 3.09375
36 3.09375
37 3.09375
38 3.09375
39 3.09375
40 3.09375
41 3.09375
42 3.09375
43 3.09375
44 3.09375
45 3.09375
46 3.09375
47 3.09375
48 3.09375
49 3.09375
50 3.09375
51 3.09375
52 3.09375
53 3.09375
54 3.09375
55 3.09375
56 3.09375
57 3.09375
58 3.09375
59 3.09375
