0 125.00
1 133.00
2 133.00
3 130.00
4 131.68
5 132.00
6 132.00
7 131.00
8 132.00
9 133.00
10 133.00
11 131.00
12 131.00
13 132.00
14 128.71
15 131.00
16 132.00
17 130.00
18 131.00
19 132.00
20 131.00
21 131.00
22 129.70
23 132.00
24 130.00
25 132.00
26 128.00
27 132.00
28 131.00
29 132.00
30 129.70
31 130.00
32 129.00
33 131.00
34 131.00
35 130.00
36 127.72
37 131.00
38 130.00
39 131.00
40 130.00
41 129.00
42 129.00
43 131.00
44 131.00
45 130.00
46 131.00
47 130.69
48 129.00
49 131.00
50 130.00
51 129.00
52 131.00
53 128.00
54 129.00
55 129.00
56 127.00
57 130.00
58 129.00
59 125.00
