0 16.9258
1 17.1211
2 17.0938
3 16.9062
4 17.0859
5 16.7969
6 17.1758
7 17.1328
8 17.1758
9 17.0781
10 16.9141
11 17.2305
12 17.2422
13 17.2734
14 17.1875
15 16.9336
16 17.2734
17 17.3789
18 17.2461
19 17.1406
20 17.1758
21 17.1094
22 17.1484
23 16.9062
24 16.9531
25 16.9453
26 17.1797
27 17.3047
28 17.1328
29 17.0078
30 17.3164
31 17.0742
32 17.0391
33 17.457
34 17.2695
35 17.418
36 17.0312
37 17.1875
38 16.9219
39 17.2734
40 17.4492
41 17.207
42 17.2734
43 17.3477
44 17.082
45 17.3203
46 17.3008
47 17.2266
48 17.2188
49 17.3203
50 17.2188
51 17.2539
52 17.2891
53 17.332
54 17.3555
55 17.1875
56 17.4844
57 17.0625
58 17.1602
59 17.2383
