0 59.00
1 74.00
2 98.00
3 104.00
4 111.00
5 112.00
6 113.86
7 113.00
8 114.00
9 111.00
10 111.00
11 112.00
12 112.00
13 112.00
14 112.00
15 111.00
16 112.00
17 110.00
18 111.00
19 109.00
20 110.00
21 108.00
22 108.00
23 108.00
24 108.00
25 107.00
26 105.94
27 106.00
28 107.00
29 107.00
30 107.00
31 108.00
32 106.00
33 107.00
34 108.00
35 108.00
36 108.00
37 108.00
38 109.00
39 107.00
40 105.94
41 108.00
42 108.00
43 110.00
44 107.00
45 108.00
46 109.00
47 109.00
48 108.00
49 109.00
50 108.00
51 110.00
52 109.00
53 108.00
54 111.00
55 109.00
56 108.91
57 109.00
58 106.00
59 109.00
60 110.00
61 108.00
62 106.00
63 109.00
64 111.00
65 110.00
66 109.90
67 104.00
68 111.00
69 111.00
