0 89.3594
1 87.8594
2 89.6523
3 86.2344
4 93.5508
5 94.3789
6 94.0391
7 94.8164
8 89.7891
9 93.957
10 94.1758
11 94.207
12 97.4375
13 97.6328
14 101.801
15 93.8477
16 94.8125
17 106.734
18 89.7461
19 104.598
20 112.078
21 105.855
22 108.918
23 89.1055
24 100.715
25 102.336
26 109.914
27 106.598
28 99.9922
29 103.074
30 103.414
31 101.492
32 99.1836
33 108.426
34 106.281
35 106.125
36 113.387
37 98.9805
38 111.273
39 107.211
40 110.625
41 106.594
42 107.871
43 111.742
44 112.809
45 111.383
46 114.477
47 116.332
48 107.305
49 112.957
50 120.422
51 116.883
52 106.398
53 117.109
54 109.125
55 118.48
56 115.711
57 118.875
58 119.051
59 121.227
60 114.844
61 115.93
62 109.32
63 122.082
64 109.469
65 110.434
66 115.07
67 106.918
68 116.445
69 102.547
