0 20.7305
1 20.5977
2 20.457
3 20.543
4 20.6367
5 20.7734
6 20.7695
7 20.75
8 20.4844
9 20.5156
10 20.5586
11 20.4727
12 20.3945
13 20.5234
14 20.625
15 20.3711
16 20.4922
17 20.7773
18 20.8477
19 20.832
20 20.6836
21 20.9023
22 20.6172
23 20.875
24 20.9688
25 20.7734
26 21.2109
27 20.8906
28 20.9258
29 20.9102
30 21.0234
31 20.7891
32 20.8008
33 20.875
34 20.7422
35 20.6914
36 20.9648
37 20.8906
38 20.668
39 20.9141
40 20.7266
41 21
42 21.0938
43 20.7812
44 21.0469
45 20.8125
46 21.1406
47 20.9492
48 20.5664
49 20.875
50 20.8672
51 20.9805
52 20.8203
53 21.1484
54 20.8789
55 20.832
56 20.9492
57 20.6719
58 20.8633
59 20.6055
