0 76.00
1 76.00
2 78.00
3 81.00
4 80.20
5 81.00
6 79.00
7 78.00
8 78.00
9 79.00
10 80.00
11 79.00
12 80.00
13 79.00
14 80.00
15 80.00
16 79.00
17 79.00
18 80.00
19 80.00
20 78.00
21 79.00
22 80.00
23 80.00
24 79.00
25 79.00
26 79.00
27 79.00
28 80.00
29 79.00
30 79.00
31 78.00
32 78.00
33 78.00
34 81.00
35 80.00
36 77.00
37 80.00
38 81.00
39 80.00
40 80.20
41 79.00
42 82.00
43 79.00
44 79.00
45 80.00
46 67.00
47 80.00
48 80.00
49 80.00
50 82.00
51 80.00
52 81.00
53 79.00
54 79.00
55 81.00
56 80.00
57 81.00
58 81.00
59 80.00
