0 97.2812
1 99.1094
2 100.32
3 97.0156
4 98.3789
5 98.7109
6 88.5938
7 97.9883
8 98.1328
9 98.418
10 98.5742
11 102.379
12 94.2461
13 98.0625
14 98.6328
15 97.9219
16 94.8867
17 98.1133
18 98.3555
19 98.1641
20 95.207
21 91.7461
22 98.5547
23 100.941
24 96.1641
25 98.7227
26 99.5781
27 98.7266
28 98.3359
29 94.293
30 98.3906
31 90.9766
32 92.2773
33 102.5
34 84.5703
35 98.6523
36 99.4062
37 95.457
38 98.7383
39 94.4492
40 98.9023
41 98.9023
42 98.125
43 95.2344
44 86.8242
45 98.918
46 98.6953
47 94.6055
48 98.582
49 97.1523
50 98.2656
51 94.5781
52 102.133
53 91.8359
54 94.2656
55 98.707
56 98.1055
57 102.332
58 93.6758
59 98.3945
